Age,Gender,MarStat,Housing,Educ,Inc_Gr,Children,IQ,Client,rate,cost_type,Default_flg
35,1,3,2,4,4,0,"113,75",6852,"0,05",www,0
35,1,3,2,2,2,2,"109,57",6906,"0,05",www,0
35,1,3,2,2,2,3,"114,87",6956,"0,05",www,0
31,1,3,1,1,1,2,"98,61",7041,"0,05",www,0
32,1,3,2,1,2,3,"99,71",7054,"0,05",www,0
36,1,3,1,1,2,0,"110,36",7135,"0,05",www,0
36,1,3,1,4,4,2,"112,75",7292,"0,05",www,0
29,1,3,1,4,4,2,"94,75",7443,"0,05",www,0
35,1,3,2,1,2,2,"105,83",7747,"0,05",www,1
31,1,3,2,1,2,2,"103,56",7864,"0,05",www,0
34,1,3,2,1,1,3,"106,84",8383,"0,05",www,0
29,1,3,1,2,2,2,"93,95",8468,"0,05",www,0
31,1,3,2,4,4,0,"105,06",8943,"0,05",www,0
35,1,3,2,4,4,2,"106,76",9084,"0,05",www,0
32,1,3,1,1,1,2,"105,21",9169,"0,05",www,0
29,1,3,2,1,1,0,"89,47",9300,"0,05",www,0
36,1,3,2,4,4,3,"111,77",9584,"0,05",www,1
30,1,3,2,4,4,0,"102,41",9703,"0,05",www,1
33,1,3,2,1,1,0,"105,48",9828,"0,05",www,0
34,1,3,1,1,2,0,"99,53",9866,"0,05",www,0
31,1,3,3,3,3,1,"101,14",892,"0,05",www,0
34,1,3,3,3,3,1,"110,40",1016,"0,05",www,0
34,1,3,3,3,3,1,"100,81",1147,"0,05",www,0
28,1,3,3,3,3,1,"97,17",3918,"0,05",www,0
30,1,3,3,3,3,1,"99,42",5646,"0,05",www,0
28,1,3,3,3,3,0,"89,50",453,"0,05",www,0
35,1,3,3,3,3,2,"103,92",504,"0,05",www,0
31,1,3,3,3,3,0,"95,87",2255,"0,05",www,0
35,1,3,3,3,3,2,"103,38",2819,"0,05",www,0
35,1,3,3,3,3,2,"113,69",2869,"0,05",www,0
29,1,3,3,3,3,2,"90,91",4463,"0,05",www,0
33,1,3,3,3,3,2,"104,27",7712,"0,05",www,0
36,1,3,3,3,3,0,"114,93",7813,"0,05",www,0
35,1,3,3,3,3,2,"106,81",9106,"0,05",www,0
37,1,3,3,3,3,2,"112,11",9883,"0,05",www,0
31,1,3,3,3,4,1,"101,13",2836,"0,05",www,0
35,1,3,3,3,4,1,"104,06",3977,"0,05",www,0
34,1,3,3,3,4,1,"100,81",7045,"0,05",www,0
37,1,3,3,3,4,1,"111,07",9067,"0,05",www,0
31,1,3,3,3,4,1,"99,10",9716,"0,05",www,0
34,1,3,3,3,4,2,"105,23",1532,"0,05",www,0
33,1,3,3,3,4,0,"108,37",1624,"0,05",www,0
32,1,3,3,3,4,2,"115,56",3199,"0,05",www,0
31,1,3,3,3,4,0,"109,04",3317,"0,05",www,0
34,1,3,3,3,4,2,"109,71",3883,"0,05",www,0
36,1,3,3,3,4,2,"111,07",3898,"0,05",www,0
38,1,3,3,2,3,0,"110,14",423,"0,05",www,0
33,1,3,3,2,3,2,"105,48",1085,"0,05",www,0
33,1,3,3,2,3,2,"102,52",1502,"0,05",www,0
28,1,3,3,2,3,0,"85,42",4162,"0,05",www,0
29,1,3,3,2,3,2,"88,29",7107,"0,05",www,0
32,1,3,3,2,3,2,"104,24",7967,"0,05",www,0
29,1,3,3,4,4,1,"92,38",853,"0,05",www,0
33,1,3,3,2,2,1,"104,93",1401,"0,05",www,0
31,1,3,3,1,1,1,"101,41",2362,"0,05",www,0
37,1,3,3,2,2,1,"112,92",3590,"0,05",www,0
35,1,3,3,1,1,1,"113,10",3609,"0,05",www,0
33,1,3,3,1,2,1,"106,81",3731,"0,05",www,0
33,1,3,3,1,2,1,"102,32",3852,"0,05",www,0
34,1,3,3,1,1,1,"108,13",3901,"0,05",www,0
29,1,3,3,1,1,1,"93,30",6997,"0,05",www,0
34,1,3,3,1,1,1,"101,75",8895,"0,05",www,0
33,1,3,3,2,2,1,"99,27",9948,"0,05",www,0
30,1,3,3,1,2,2,"96,02",268,"0,05",www,0
29,1,3,3,1,2,0,"90,59",305,"0,05",www,0
37,1,3,3,1,2,2,"110,31",1946,"0,05",www,0
32,1,3,3,2,2,2,"102,90",1979,"0,05",www,0
33,1,3,3,1,1,0,"101,64",2347,"0,05",www,0
38,1,3,3,2,2,0,"109,43",3164,"0,05",www,0
35,1,3,3,4,4,2,"112,00",3252,"0,05",www,0
34,1,3,3,1,1,2,"110,79",3671,"0,05",www,0
32,1,3,3,1,1,2,"100,16",3675,"0,05",www,0
34,1,3,3,2,2,0,"103,56",4109,"0,05",www,0
29,1,3,3,1,1,2,"91,92",4293,"0,05",www,0
36,1,3,3,2,2,0,"109,76",4846,"0,05",www,0
31,1,3,3,1,1,2,"102,35",6464,"0,05",www,0
33,1,3,3,1,1,0,"105,57",6715,"0,05",www,0
28,1,3,3,4,4,0,"90,32",6987,"0,05",www,0
34,1,3,3,4,4,0,"109,47",7129,"0,05",www,0
31,1,3,3,1,1,2,"102,53",7232,"0,05",www,0
28,1,3,3,4,4,2,"91,13",8458,"0,05",www,0
31,1,3,4,3,3,1,"102,12",4727,"0,05",www,0
34,1,3,4,3,3,2,"110,58",54,"0,05",www,0
36,1,3,4,3,3,0,"108,38",189,"0,05",www,0
34,1,3,4,3,3,0,"105,43",316,"0,05",www,0
34,1,3,4,3,3,2,"102,54",2755,"0,05",www,0
30,1,3,4,3,3,0,"104,35",3934,"0,05",www,0
34,1,3,4,3,3,2,"111,75",5581,"0,05",www,0
28,1,3,4,3,3,2,"84,94",6264,"0,05",www,0
28,1,3,4,3,3,0,"99,29",6791,"0,05",www,0
29,1,3,4,3,3,2,"98,78",7672,"0,05",www,0
37,1,3,4,3,3,2,"115,31",8145,"0,05",www,0
30,1,3,4,3,3,2,"97,97",8182,"0,05",www,0
37,1,3,4,3,3,0,"113,77",9029,"0,05",www,0
35,1,3,4,3,3,0,"102,00",9887,"0,05",www,0
38,1,3,4,3,4,1,"112,14",1246,"0,05",www,0
29,1,3,4,3,4,1,"91,01",3306,"0,05",www,0
31,1,3,4,3,4,1,"105,75",4527,"0,05",www,0
37,1,3,4,3,4,1,"110,19",6337,"0,05",www,0
35,1,3,4,3,4,0,"111,07",840,"0,05",www,0
35,1,3,4,3,4,0,"111,63",981,"0,05",www,0
33,1,3,4,3,4,2,"98,31",1050,"0,05",www,0
29,1,3,4,3,4,2,"88,16",2055,"0,05",www,0
33,1,3,4,3,4,3,"99,74",4008,"0,05",www,0
32,1,3,4,3,4,0,"109,98",5774,"0,05",www,0
32,1,3,4,3,4,2,"93,87",7264,"0,05",www,0
32,1,3,4,3,4,2,"100,14",9099,"0,05",www,0
31,1,3,4,3,4,2,"100,93",9295,"0,05",www,0
39,1,3,4,2,3,0,"112,04",705,"0,05",www,0
35,1,3,4,2,2,1,"115,03",1481,"0,05",www,0
34,1,3,4,4,4,1,"104,12",2498,"0,05",www,0
35,1,3,4,1,2,1,"114,63",2897,"0,05",www,0
33,1,3,4,1,1,1,"99,90",3194,"0,05",www,0
28,1,3,4,1,1,1,"91,26",3612,"0,05",www,0
34,1,3,4,4,4,1,"107,95",3945,"0,05",www,0
33,1,3,4,2,2,1,"107,30",4890,"0,05",www,0
36,1,3,4,2,2,1,"109,13",6693,"0,05",www,0
30,1,3,4,1,1,1,"90,86",6930,"0,05",www,0
33,1,3,4,1,2,1,"106,18",6936,"0,05",www,0
33,1,3,4,1,2,1,"98,14",7215,"0,05",www,0
35,1,3,4,1,1,1,"113,52",8307,"0,05",www,0
35,1,3,4,4,4,1,"97,04",8460,"0,05",www,0
29,1,3,4,1,1,1,"85,01",8929,"0,05",www,0
34,1,3,4,1,2,1,"104,36",9800,"0,05",www,0
35,1,3,4,1,1,1,"114,03",9822,"0,05",www,0
29,1,3,4,1,1,0,"88,62",913,"0,05",www,0
36,1,3,4,4,4,2,"110,13",1017,"0,05",www,0
35,1,3,4,1,1,2,"111,96",1054,"0,05",www,0
31,1,3,4,1,2,2,"99,65",2391,"0,05",www,0
32,1,3,4,1,1,2,"107,12",2512,"0,05",www,0
30,1,3,4,1,2,3,"102,01",2669,"0,05",www,0
37,1,3,4,2,2,3,"115,54",2733,"0,05",www,0
29,1,3,4,1,2,2,"88,50",2811,"0,05",www,0
28,1,3,4,1,1,0,"84,02",3439,"0,05",www,0
35,1,3,4,1,2,2,"113,28",3886,"0,05",www,0
32,1,3,4,1,1,2,"103,22",3997,"0,05",www,0
29,1,3,4,4,4,0,"81,94",4468,"0,05",www,0
32,1,3,4,1,1,2,"101,52",5157,"0,05",www,0
31,1,3,4,1,1,2,"96,39",5332,"0,05",www,0
37,1,3,4,1,1,2,"111,73",5434,"0,05",www,0
33,1,3,4,1,1,2,"100,51",5561,"0,05",www,0
32,1,3,4,4,4,2,"100,40",5731,"0,05",www,0
32,1,3,4,1,1,2,"103,58",6072,"0,05",www,0
34,1,3,4,1,1,0,"114,29",7237,"0,05",www,0
32,1,3,4,1,2,0,"110,20",7241,"0,05",www,0
34,1,3,4,1,1,0,"106,66",7573,"0,05",www,0
31,1,3,4,1,1,3,"103,71",8921,"0,05",www,0
35,1,3,4,2,2,0,"101,48",8932,"0,05",www,0
33,1,3,4,1,1,2,"97,23",9104,"0,05",www,0
33,1,3,4,2,2,2,"96,00",9471,"0,05",www,0
35,1,3,4,2,2,2,"109,34",9907,"0,05",www,0
35,1,3,4,4,4,2,"105,10",9932,"0,05",www,0
36,1,2,2,3,3,1,"114,66",639,"0,05",www,0
32,1,2,2,3,3,1,"99,51",1041,"0,05",www,0
37,1,2,1,3,3,1,"112,57",1379,"0,05",www,0
33,1,2,1,3,3,1,"99,70",1679,"0,05",www,0
28,1,2,1,3,3,1,"84,42",2987,"0,05",www,0
31,1,2,1,3,3,1,"103,67",4362,"0,05",www,0
34,1,2,2,3,3,1,"99,98",4381,"0,05",www,0
29,1,2,1,3,3,1,"96,06",4634,"0,05",www,0
31,1,2,2,3,3,1,"95,81",4721,"0,05",www,0
37,1,2,2,3,3,1,"111,02",5417,"0,05",www,0
29,1,2,1,3,3,1,"95,43",5831,"0,05",www,0
35,1,2,2,3,3,1,"109,34",6358,"0,05",www,0
35,1,2,2,3,3,1,"102,82",7184,"0,05",www,0
30,1,2,2,3,3,1,"90,79",8156,"0,05",www,0
31,1,2,1,3,3,1,"92,75",8272,"0,05",www,0
30,1,2,2,3,3,1,"101,77",8526,"0,05",www,0
30,1,2,2,3,3,1,"96,89",8610,"0,05",www,0
29,1,2,1,3,3,0,"92,72",45,"0,05",www,0
30,1,2,1,3,3,2,"99,21",144,"0,05",www,0
33,1,2,2,3,3,0,"113,87",375,"0,05",www,0
30,1,2,2,3,3,0,"96,65",1056,"0,05",www,0
35,1,2,2,3,3,2,"112,18",1329,"0,05",www,0
35,1,2,1,3,3,0,"115,89",2026,"0,05",www,0
30,1,2,2,3,3,2,"89,77",2186,"0,05",www,0
35,1,2,2,3,3,0,"103,62",2250,"0,05",www,0
33,1,2,1,3,3,0,"108,24",2406,"0,05",www,0
29,1,2,1,3,3,2,"92,94",3338,"0,05",www,0
31,1,2,2,3,3,2,"98,21",3605,"0,05",www,0
34,1,2,1,3,3,3,"105,38",3936,"0,05",www,0
35,1,2,2,3,3,2,"109,71",4100,"0,05",www,0
33,1,2,1,3,3,0,"103,33",4732,"0,05",www,0
37,1,2,1,3,3,0,"114,84",4742,"0,05",www,0
29,1,2,2,3,3,2,"92,79",5204,"0,05",www,0
28,1,2,1,3,3,2,"102,03",5259,"0,05",www,0
35,1,2,2,3,3,2,"112,35",5305,"0,05",www,0
37,1,2,2,3,3,2,"112,33",6841,"0,05",www,0
31,1,2,2,3,3,2,"100,24",6907,"0,05",www,0
31,1,2,1,3,3,2,"93,62",8336,"0,05",www,0
35,1,2,2,3,3,2,"104,56",8819,"0,05",www,0
28,1,2,2,3,3,0,"94,83",8908,"0,05",www,0
29,1,2,2,3,3,2,"96,69",8927,"0,05",www,0
28,1,2,1,3,3,2,"89,83",9070,"0,05",www,0
28,1,2,1,3,3,2,"98,85",9213,"0,05",www,0
28,1,2,2,3,3,2,"82,95",9465,"0,05",www,0
35,1,2,1,3,4,1,"113,71",69,"0,05",www,0
31,1,2,2,3,4,1,"101,58",475,"0,05",www,0
33,1,2,2,3,4,1,"107,40",2001,"0,05",www,0
34,1,2,2,3,4,1,"114,88",2233,"0,05",www,0
29,1,2,1,3,4,1,"95,69",3176,"0,05",www,0
29,1,2,1,3,4,1,"97,07",3710,"0,05",www,0
38,1,2,1,3,4,1,"109,93",6643,"0,05",www,0
29,1,2,2,3,4,1,"94,23",7646,"0,05",www,0
29,1,2,2,3,4,1,"83,89",8366,"0,05",www,0
28,1,2,1,3,4,1,"90,63",8400,"0,05",www,0
35,1,2,2,3,4,3,"107,98",907,"0,05",www,0
32,1,2,2,3,4,2,"101,46",1205,"0,05",www,0
29,1,2,2,3,4,2,"101,86",4887,"0,05",www,0
33,1,2,2,3,4,0,"105,56",5851,"0,05",www,0
32,1,2,2,3,4,2,"97,09",6949,"0,05",www,0
36,1,2,2,3,4,2,"108,92",7432,"0,05",www,0
37,1,2,2,2,3,1,"112,55",317,"0,05",www,0
33,1,2,2,2,3,1,"105,84",9352,"0,05",www,0
34,1,2,2,2,3,1,"100,56",9769,"0,05",www,0
34,1,2,2,2,3,2,"108,67",3133,"0,05",www,0
38,1,2,2,2,3,2,"111,73",7239,"0,05",www,0
30,1,2,2,2,3,2,"95,37",8786,"0,05",www,0
28,1,2,2,4,4,1,"93,10",73,"0,05",www,0
32,1,2,1,1,2,1,"101,29",210,"0,05",www,0
32,1,2,1,4,4,1,"97,77",217,"0,05",www,0
36,1,2,1,1,2,1,"110,81",288,"0,05",www,0
28,1,2,2,1,2,1,"86,17",294,"0,05",www,0
31,1,2,1,1,2,1,"92,03",301,"0,05",www,0
36,1,2,1,2,2,1,"105,69",409,"0,05",www,0
37,1,2,2,1,1,1,"114,34",498,"0,05",www,0
36,1,2,2,1,2,1,"113,17",745,"0,05",www,0
35,1,2,2,4,4,1,"114,32",924,"0,05",www,0
36,1,2,2,2,2,1,"110,56",1569,"0,05",www,0
35,1,2,2,4,4,1,"105,54",3226,"0,05",www,0
30,1,2,1,2,2,1,"103,37",4125,"0,05",www,0
36,1,2,2,1,1,1,"113,92",4382,"0,05",www,0
36,1,2,2,2,2,1,"114,17",4749,"0,05",www,0
35,1,2,2,1,2,1,"115,66",5103,"0,05",www,0
35,1,2,2,2,2,1,"107,48",5507,"0,05",www,0
32,1,2,2,1,1,1,"91,29",5804,"0,05",www,0
30,1,2,2,4,4,1,"91,99",5855,"0,05",www,0
33,1,2,2,1,1,1,"113,49",6005,"0,05",www,0
34,1,2,1,4,4,1,"112,31",6435,"0,05",www,0
29,1,2,2,1,1,1,"83,27",7577,"0,05",www,0
36,1,2,2,1,2,1,"112,86",8095,"0,05",www,0
34,1,2,1,1,1,1,"106,02",8432,"0,05",www,0
35,1,2,1,1,1,1,"110,43",8588,"0,05",www,0
31,1,2,2,1,1,1,"106,68",8618,"0,05",www,0
34,1,2,1,1,2,1,"112,88",8674,"0,05",www,0
30,1,2,2,4,4,1,"91,79",8812,"0,05",www,0
35,1,2,1,1,1,0,"112,58",256,"0,05",www,0
34,1,2,1,1,2,2,"109,18",276,"0,05",www,0
30,1,2,1,4,4,2,"90,97",287,"0,05",www,0
34,1,2,2,4,4,0,"111,77",358,"0,05",www,0
35,1,2,1,4,4,0,"115,02",389,"0,05",www,0
34,1,2,2,1,2,2,"104,97",723,"0,05",www,0
29,1,2,1,4,4,0,"97,30",1156,"0,05",www,0
28,1,2,1,1,1,2,"90,75",1180,"0,05",www,0
32,1,2,1,4,4,2,"102,94",1220,"0,05",www,0
30,1,2,1,1,1,0,"101,97",1854,"0,05",www,0
35,1,2,1,4,4,2,"105,48",2447,"0,05",www,0
37,1,2,1,2,2,2,"111,15",2482,"0,05",www,0
33,1,2,1,4,4,2,"99,92",2906,"0,05",www,0
36,1,2,1,4,4,0,"108,49",3001,"0,05",www,0
35,1,2,2,1,2,2,"110,20",3368,"0,05",www,0
32,1,2,1,1,2,0,"93,52",4138,"0,05",www,0
34,1,2,2,1,2,0,"106,08",4354,"0,05",www,0
31,1,2,1,2,2,0,"97,54",4453,"0,05",www,0
32,1,2,1,1,1,0,"102,97",4671,"0,05",www,0
31,1,2,1,1,1,0,"92,78",4858,"0,05",www,1
38,1,2,1,2,2,2,"110,92",4976,"0,05",www,0
28,1,2,2,4,4,2,"83,41",5055,"0,05",www,0
33,1,2,1,4,4,2,"110,14",5069,"0,05",www,0
37,1,2,2,1,2,2,"115,71",5568,"0,05",www,0
28,1,2,1,4,4,2,"93,67",5640,"0,05",www,0
30,1,2,2,2,2,2,"101,40",5778,"0,05",www,0
30,1,2,2,4,4,2,"94,80",5938,"0,05",www,0
35,1,2,1,1,2,0,"112,57",6065,"0,05",www,0
33,1,2,2,1,1,2,"101,77",6570,"0,05",www,0
35,1,2,2,4,4,0,"114,93",7873,"0,05",www,0
38,1,2,2,1,1,0,"112,56",7968,"0,05",www,0
38,1,2,2,4,4,2,"110,37",8035,"0,05",www,0
34,1,2,1,1,2,0,"105,06",8247,"0,05",www,0
35,1,2,1,4,4,0,"107,15",8464,"0,05",www,0
34,1,2,1,4,4,2,"112,84",8718,"0,05",www,0
34,1,2,2,1,1,2,"105,47",8720,"0,05",www,0
30,1,2,2,1,1,2,"88,60",8738,"0,05",www,0
35,1,2,1,1,1,2,"99,16",9087,"0,05",www,0
29,1,2,2,2,2,2,"94,03",9253,"0,05",www,0
36,1,2,2,4,4,2,"111,49",9361,"0,05",www,0
35,1,2,2,1,1,0,"113,35",9481,"0,05",www,0
29,1,2,1,1,1,0,"84,61",9732,"0,05",www,0
30,1,2,2,1,2,2,"99,07",9747,"0,05",www,0
33,1,2,3,3,3,1,"104,06",2303,"0,05",www,0
36,1,2,3,3,3,1,"108,43",2933,"0,05",www,0
35,1,2,3,3,3,1,"112,93",4720,"0,05",www,0
30,1,2,3,3,3,1,"100,16",6047,"0,05",www,0
28,1,2,3,3,3,1,"90,25",6393,"0,05",www,0
31,1,2,3,3,3,1,"100,05",6648,"0,05",www,0
34,1,2,3,3,3,1,"98,18",6881,"0,05",www,0
30,1,2,3,3,3,0,"93,94",1407,"0,05",www,0
30,1,2,3,3,3,0,"93,06",8135,"0,05",www,0
33,1,2,3,3,3,0,"105,90",8550,"0,05",www,0
29,1,2,3,3,3,2,"94,33",8941,"0,05",www,0
32,1,2,3,3,3,2,"101,60",9268,"0,05",www,0
39,1,2,3,3,3,0,"115,41",9499,"0,05",www,0
31,1,2,3,3,4,1,"98,85",3324,"0,05",www,0
33,1,2,3,3,4,1,"99,43",8311,"0,05",www,0
31,1,2,3,3,4,2,"99,44",60,"0,05",www,0
35,1,2,3,3,4,2,"115,29",347,"0,05",www,0
30,1,2,3,3,4,2,"86,26",1948,"0,05",www,0
30,1,2,3,3,4,0,"103,80",2726,"0,05",www,0
35,1,2,3,3,4,3,"107,69",3540,"0,05",www,0
34,1,2,3,3,4,0,"101,10",6023,"0,05",www,0
31,1,2,3,3,4,2,"97,61",8022,"0,05",www,0
37,1,2,3,3,4,0,"115,72",9232,"0,05",www,0
33,1,2,3,3,4,0,"106,60",9504,"0,05",www,0
36,1,2,3,2,3,0,"114,53",4990,"0,05",www,0
33,1,2,3,2,3,0,"115,64",8142,"0,05",www,0
29,1,2,3,2,2,1,"104,42",580,"0,05",www,0
36,1,2,3,1,1,1,"110,36",2619,"0,05",www,0
34,1,2,3,2,2,1,"101,88",2741,"0,05",www,0
33,1,2,3,1,1,1,"105,02",3304,"0,05",www,0
37,1,2,3,4,4,1,"115,34",4992,"0,05",www,0
34,1,2,3,4,4,1,"98,30",5785,"0,05",www,0
28,1,2,3,2,2,1,"100,44",7731,"0,05",www,0
31,1,2,3,4,4,1,"103,13",8220,"0,05",www,0
29,1,2,3,2,2,1,"92,76",8597,"0,05",www,0
31,1,2,3,1,1,1,"102,36",9069,"0,05",www,0
31,1,2,3,1,1,1,"99,17",9279,"0,05",www,0
35,1,2,3,1,1,2,"112,90",111,"0,05",www,0
31,1,2,3,1,2,3,"102,72",591,"0,05",www,0
36,1,2,3,4,4,2,"115,84",1851,"0,05",www,0
28,1,2,3,2,2,0,"92,30",2428,"0,05",www,0
30,1,2,3,4,4,0,"97,33",3287,"0,05",www,0
35,1,2,3,4,4,0,"115,83",3289,"0,05",www,0
36,1,2,3,4,4,2,"109,57",4196,"0,05",www,0
33,1,2,3,1,1,2,"103,95",4333,"0,05",www,0
32,1,2,3,2,2,2,"97,43",5174,"0,05",www,0
38,1,2,3,1,2,2,"114,87",5189,"0,05",www,0
31,1,2,3,4,4,2,"94,08",5373,"0,05",www,0
31,1,2,3,1,2,2,"88,81",5926,"0,05",www,0
32,1,2,3,2,2,2,"112,68",6016,"0,05",www,0
30,1,2,3,4,4,0,"95,83",6199,"0,05",www,0
30,1,2,3,4,4,2,"88,69",6968,"0,05",www,0
31,1,2,3,4,4,0,"100,03",7311,"0,05",www,0
33,1,2,3,4,4,2,"95,99",8422,"0,05",www,0
30,1,2,3,1,1,0,"97,86",8605,"0,05",www,0
32,1,2,3,1,1,2,"109,21",9089,"0,05",www,0
34,1,2,3,1,1,2,"102,69",9105,"0,05",www,0
32,1,2,4,3,3,1,"102,09",451,"0,05",www,0
30,1,2,4,3,3,1,"95,50",2748,"0,05",www,0
36,1,2,4,3,3,1,"109,67",3625,"0,05",www,0
29,1,2,4,3,3,1,"95,41",3685,"0,05",www,0
28,1,2,4,3,3,1,"93,79",7165,"0,05",www,0
30,1,2,4,3,3,1,"86,57",8662,"0,05",www,0
33,1,2,4,3,3,1,"100,67",9894,"0,05",www,0
32,1,2,4,3,3,3,"104,02",1221,"0,05",www,0
32,1,2,4,3,3,0,"101,20",1652,"0,05",www,0
28,1,2,4,3,3,2,"88,80",2126,"0,05",www,0
34,1,2,4,3,3,2,"107,35",2144,"0,05",www,0
37,1,2,4,3,3,2,"113,90",3088,"0,05",www,0
29,1,2,4,3,3,0,"88,54",3371,"0,05",www,0
35,1,2,4,3,3,0,"109,71",5512,"0,05",www,0
36,1,2,4,3,3,3,"109,64",5997,"0,05",www,0
28,1,2,4,3,3,0,"91,51",7584,"0,05",www,0
32,1,2,4,3,3,0,"96,29",8664,"0,05",www,0
30,1,2,4,3,4,1,"100,40",5221,"0,05",www,0
35,1,2,4,3,4,2,"108,90",488,"0,05",www,0
28,1,2,4,3,4,2,"98,06",1807,"0,05",www,0
28,1,2,4,3,4,3,"94,41",4192,"0,05",www,0
31,1,2,4,3,4,2,"90,39",5324,"0,05",www,0
34,1,2,4,3,4,2,"106,57",7202,"0,05",www,0
32,1,2,4,3,4,0,"107,92",7628,"0,05",www,0
31,1,2,4,3,4,0,"98,70",9879,"0,05",www,0
29,1,2,4,2,3,1,"93,40",1010,"0,05",www,0
31,1,2,4,2,3,1,"98,55",9492,"0,05",www,0
35,1,2,4,1,2,1,"114,85",282,"0,05",www,0
35,1,2,4,4,4,1,"105,25",851,"0,05",www,0
39,1,2,4,1,1,1,"110,75",1454,"0,05",www,0
32,1,2,4,4,4,1,"103,49",1565,"0,05",www,0
30,1,2,4,1,2,1,"94,90",2780,"0,05",www,0
32,1,2,4,1,1,1,"106,90",2999,"0,05",www,0
28,1,2,4,1,1,1,"95,22",4958,"0,05",www,0
28,1,2,4,4,4,1,"87,86",6123,"0,05",www,0
35,1,2,4,4,4,1,"109,93",6857,"0,05",www,0
28,1,2,4,1,2,1,"81,10",8600,"0,05",www,0
29,1,2,4,1,1,1,"96,88",9829,"0,05",www,0
29,1,2,4,1,2,0,"91,23",354,"0,05",www,0
35,1,2,4,4,4,2,"109,04",1203,"0,05",www,0
32,1,2,4,1,1,3,"104,57",1525,"0,05",www,0
30,1,2,4,1,1,2,"89,36",2525,"0,05",www,0
37,1,2,4,1,2,2,"114,50",3028,"0,05",www,0
30,1,2,4,2,2,2,"96,51",4038,"0,05",www,0
31,1,2,4,2,2,0,"95,49",4292,"0,05",www,0
29,1,2,4,1,1,2,"93,13",5244,"0,05",www,0
32,1,2,4,1,1,0,"98,17",5962,"0,05",www,0
28,1,2,4,4,4,3,"88,73",6079,"0,05",www,0
32,1,2,4,1,2,2,"109,50",6143,"0,05",www,0
37,1,2,4,1,2,2,"111,50",6472,"0,05",www,0
37,1,2,4,4,4,0,"111,08",6597,"0,05",www,0
34,1,2,4,1,2,2,"114,29",6656,"0,05",www,0
29,1,2,4,4,4,2,"96,08",7123,"0,05",www,0
37,1,2,4,1,2,2,"113,28",7221,"0,05",www,0
28,1,2,4,4,4,0,"89,47",8426,"0,05",www,0
32,1,2,4,1,2,2,"97,26",9116,"0,05",www,0
35,1,2,4,4,4,2,"112,85",9325,"0,05",www,0
35,1,2,4,2,2,0,"108,49",9743,"0,05",www,0
29,1,2,4,1,1,2,"94,61",9771,"0,05",www,0
40,0,1,1,2,2,2,"113,40",4822,"0,05",www,0
40,0,1,3,1,2,1,"115,82",2329,"0,05",www,0
40,0,3,4,3,3,2,"115,53",5438,"0,05",www,0
40,0,2,1,4,4,0,"114,89",8775,"0,05",www,0
40,0,2,3,3,3,1,"115,70",7343,"0,05",www,0
40,0,2,3,4,4,2,"115,93",926,"0,05",www,0
40,1,1,1,1,2,2,"115,35",4711,"0,05",www,0
40,1,4,1,1,2,0,"115,90",8047,"0,05",www,0
40,1,1,2,1,1,2,"115,23",9845,"0,05",www,0
41,1,1,4,1,1,2,"115,44",46,"0,05",Broker,0
40,1,2,1,1,2,2,"115,04",5634,"0,05",www,0
39,0,1,1,3,3,1,"118,22",216,"0,05",www,0
39,0,1,2,3,3,1,"127,70",224,"0,05",Facebook,0
38,0,4,1,3,3,1,"119,59",701,"0,05",www,0
37,0,1,1,3,3,1,"119,12",3715,"0,05",www,0
38,0,1,1,3,3,1,"124,76",3942,"0,05",Facebook,0
37,0,1,2,3,3,1,"126,71",4107,"0,05",Facebook,0
39,0,4,2,3,3,1,"126,24",4393,"0,05",Facebook,0
35,0,4,1,3,3,1,"119,64",4706,"0,05",www,0
39,0,4,2,3,3,1,"120,62",5693,"0,05",Facebook,0
37,0,4,1,3,3,1,"117,33",8147,"0,05",www,0
37,0,4,1,3,3,2,"121,07",63,"0,05",Facebook,0
37,0,1,2,3,3,2,"121,04",485,"0,05",Facebook,1
39,0,1,1,3,3,2,"125,38",792,"0,05",Facebook,0
39,0,4,1,3,3,2,"119,51",1601,"0,05",www,0
37,0,4,1,3,3,2,"118,13",2367,"0,05",www,0
39,0,4,2,3,3,2,"118,61",2417,"0,05",www,1
39,0,4,1,3,3,2,"126,48",2964,"0,05",Facebook,0
36,0,1,2,3,3,2,"122,08",3097,"0,05",Facebook,0
37,0,4,2,3,3,2,"128,99",3204,"0,05",Facebook,0
37,0,1,2,3,3,2,"116,61",3225,"0,05",www,0
37,0,1,1,3,3,3,"120,73",3907,"0,05",Facebook,0
38,0,4,1,3,3,2,"123,58",4589,"0,05",Facebook,0
38,0,1,2,3,3,2,"117,61",6104,"0,05",www,0
39,0,1,2,3,3,2,"131,42",6148,"0,05",Facebook,0
38,0,1,1,3,3,2,"126,90",6978,"0,05",Facebook,0
39,0,4,2,3,3,0,"122,50",8168,"0,05",Facebook,1
36,0,4,1,3,3,2,"118,35",8401,"0,05",www,0
38,0,1,2,3,3,2,"122,98",9020,"0,05",Facebook,0
38,0,4,1,3,3,2,"116,74",9670,"0,05",www,0
38,0,1,1,3,4,1,"119,24",470,"0,05",www,0
35,0,1,1,3,4,1,"119,14",5420,"0,05",www,0
38,0,1,1,3,4,1,"124,46",6364,"0,05",Facebook,1
39,0,1,1,3,4,0,"120,23",2397,"0,05",Facebook,0
